date,day,type,name,color,style,generation,gender,unit_price,sales,items
2013-05-16,Th,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-11-19,Tu,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-11-19,Tu,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-05-12,Su,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-05-12,Su,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-11-19,Tu,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-08-05,Mo,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-08-05,Mo,Mountain,"Mountain-500 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-08-04,Su,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-10-23,We,Mountain,"Mountain-500 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-08-03,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-08-03,Sa,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-08-02,Fr,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-08-10,Sa,Mountain,"Mountain-500 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-08-09,Fr,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-08-09,Fr,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-08-08,Th,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 52",Black,U,Silent,M,539.99,539.99,1
2013-05-11,Sa,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-05-11,Sa,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-05-13,Mo,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-05-13,Mo,Road,"Road-750 Black, 48",Black,U,Silent,F,539.99,539.99,1
2013-05-13,Mo,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-05-13,Mo,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-05-13,Mo,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-11-16,Sa,Mountain,"Mountain-500 Black, 42",Black,U,Gen X,M,539.99,539.99,1
2013-07-28,Su,Road,"Road-750 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-07-28,Su,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-07-28,Su,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-07-28,Su,Mountain,"Mountain-500 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-07-31,We,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-07-31,We,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-10-24,Th,Mountain,"Mountain-500 Black, 42",Black,U,Gen X,M,539.99,539.99,1
2013-10-24,Th,Mountain,"Mountain-500 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-11-16,Sa,Mountain,"Mountain-500 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-05-29,We,Mountain,"Mountain-500 Black, 40",Black,U,Gen X,M,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-05-07,Tu,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-05-07,Tu,Road,"Road-750 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-05-06,Mo,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-05-06,Mo,Road,"Road-750 Black, 44",Black,U,Silent,F,539.99,539.99,1
2013-05-10,Fr,Mountain,"Mountain-500 Black, 42",Black,U,Gen X,F,539.99,539.99,1
2013-05-09,Th,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-05-08,We,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-05-08,We,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-05-13,Mo,Mountain,"Mountain-500 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-11-20,We,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-08-07,We,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-11-15,Fr,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-11-15,Fr,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-11-15,Fr,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-05-04,Sa,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-05-04,Sa,Mountain,"Mountain-500 Black, 42",Black,U,Gen X,M,539.99,539.99,1
2013-05-08,We,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-11-21,Th,Mountain,"Mountain-500 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-11-21,Th,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-08-08,Th,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-08-09,Fr,Mountain,"Mountain-500 Black, 40",Black,U,Boomers,F,539.99,539.99,1
2013-08-08,Th,Mountain,"Mountain-500 Black, 40",Black,U,Boomers,F,539.99,539.99,1
2013-10-21,Mo,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-11-21,Th,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-11-21,Th,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-11-21,Th,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-05-03,Fr,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-05-06,Mo,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-05-06,Mo,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-05-05,Su,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-05-05,Su,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-05-05,Su,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-05-05,Su,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-08-10,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-08-10,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-08-10,Sa,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-08-10,Sa,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-08-10,Sa,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-08-12,Mo,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-08-12,Mo,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-08-12,Mo,Mountain,"Mountain-500 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-05-04,Sa,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-04-30,Tu,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-04-30,Tu,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-05-01,We,Mountain,"Mountain-500 Black, 40",Black,U,Gen X,M,539.99,539.99,1
2013-05-01,We,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-30,Tu,Mountain,"Mountain-500 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-11-22,Fr,Mountain,"Mountain-500 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-11-22,Fr,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-05-03,Fr,Mountain,"Mountain-500 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-05-03,Fr,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-05-03,Fr,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-05-03,Fr,Road,"Road-750 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 48",Black,U,Silent,F,539.99,539.99,1
2013-08-14,We,Mountain,"Mountain-500 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-08-14,We,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-08-14,We,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-10-20,Su,Mountain,"Mountain-500 Black, 42",Black,U,Gen X,F,539.99,539.99,1
2013-04-29,Mo,Mountain,"Mountain-500 Black, 40",Black,U,Gen X,F,539.99,539.99,1
2013-04-29,Mo,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-04-29,Mo,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-04-29,Mo,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-04-29,Mo,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-04-28,Su,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-04-28,Su,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-04-28,Su,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-05-02,Th,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-05-02,Th,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-05-29,We,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-05-31,Fr,Mountain,"Mountain-500 Black, 40",Black,U,Boomers,F,539.99,539.99,1
2013-05-30,Th,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-05-30,Th,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-11-15,Fr,Mountain,"Mountain-500 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-05-30,Th,Mountain,"Mountain-500 Black, 42",Black,U,Boomers,M,539.99,539.99,1
2013-06-01,Sa,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-06-01,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-06-01,Sa,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-11-14,Th,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-11-14,Th,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-11-14,Th,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-10-20,Su,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-10-20,Su,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-10-20,Su,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-08-11,Su,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-11-24,Su,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-04-24,We,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-04-23,Tu,Mountain,"Mountain-500 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-23,Tu,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-04-28,Su,Mountain,"Mountain-500 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-11-23,Sa,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-04-26,Fr,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-04-26,Fr,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-04-26,Fr,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-04-27,Sa,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-04-27,Sa,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-04-27,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-04-27,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-04-30,Tu,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-30,Tu,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-05-29,We,Mountain,"Mountain-500 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-04-21,Su,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-21,Su,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-04-21,Su,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-04-26,Fr,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-04-25,Th,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-10-20,Su,Mountain,"Mountain-500 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-10-20,Su,Mountain,"Mountain-500 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-08-13,Tu,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-08-13,Tu,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-08-13,Tu,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-08-13,Tu,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-08-13,Tu,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-10-19,Sa,Mountain,"Mountain-500 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-10-19,Sa,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-25,Th,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-11-24,Su,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-08-18,Su,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-08-17,Sa,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-04-19,Fr,Road,"Road-750 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-11-25,Mo,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-11-25,Mo,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-18,Th,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-18,Th,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-04-23,Tu,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-04-23,Tu,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-10-19,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-10-19,Sa,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-08-17,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-08-17,Sa,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-10-18,Fr,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-04-22,Mo,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-04-16,Tu,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-04-21,Su,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-04-20,Sa,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-04-20,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-20,Sa,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-04-21,Su,Mountain,"Mountain-500 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-04-19,Fr,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-08-16,Fr,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-08-15,Th,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-08-15,Th,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-08-15,Th,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-08-18,Su,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-10-17,Th,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-10-17,Th,Road,"Road-750 Black, 58",Black,U,Boomers,M,539.99,539.99,1
2013-10-17,Th,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-04-14,Su,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-04-14,Su,Road,"Road-750 Black, 58",Black,U,Gen X,F,539.99,539.99,1
2013-04-15,Mo,Mountain,"Mountain-500 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-04-15,Mo,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-04-15,Mo,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-04-15,Mo,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-04-15,Mo,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-04-17,We,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-04-17,We,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-17,We,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-11-25,Mo,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-11-25,Mo,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-11-25,Mo,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-04-12,Fr,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-04-11,Th,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-04-14,Su,Mountain,"Mountain-500 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-11-27,We,Mountain,"Mountain-500 Black, 40",Black,U,Gen X,F,539.99,539.99,1
2013-11-27,We,Mountain,"Mountain-500 Black, 42",Black,U,Boomers,F,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 44",Black,U,Gen X,F,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 48",Black,U,Boomers,F,539.99,539.99,1
2013-11-26,Tu,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-10-18,Fr,Mountain,"Mountain-500 Black, 42",Black,U,Boomers,M,539.99,539.99,1
2013-08-17,Sa,Mountain,"Mountain-500 Black, 40",Black,U,Millenial,F,539.99,539.99,1
2013-08-17,Sa,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-08-17,Sa,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-07-26,Fr,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-07-26,Fr,Mountain,"Mountain-500 Black, 40",Black,U,Gen X,F,539.99,539.99,1
2013-07-30,Tu,Mountain,"Mountain-500 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-10-24,Th,Road,"Road-750 Black, 52",Black,U,Boomers,F,539.99,539.99,1
2013-10-24,Th,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-10-24,Th,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-10-24,Th,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-05-31,Fr,Road,"Road-750 Black, 52",Black,U,Silent,M,539.99,539.99,1
2013-05-31,Fr,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-05-31,Fr,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-05-31,Fr,Road,"Road-750 Black, 48",Black,U,Millenial,F,539.99,539.99,1
2013-05-30,Th,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-05-30,Th,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-04-12,Fr,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-04-12,Fr,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-04-12,Fr,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-04-13,Sa,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-04-13,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-13,Sa,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-11-27,We,Mountain,"Mountain-500 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-11-27,We,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-11-27,We,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-08-19,Mo,Road,"Road-750 Black, 48",Black,U,Boomers,M,539.99,539.99,1
2013-08-21,We,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-08-21,We,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-08-21,We,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-11-27,We,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-11-27,We,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-11-27,We,Road,"Road-750 Black, 58",Black,U,Gen X,M,539.99,539.99,1
2013-04-12,Fr,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-10-25,Fr,Mountain,"Mountain-500 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-07-26,Fr,Road,"Road-750 Black, 44",Black,U,Boomers,M,539.99,539.99,1
2013-08-22,Th,Road,"Road-750 Black, 48",Black,U,Millenial,M,539.99,539.99,1
2013-08-22,Th,Road,"Road-750 Black, 52",Black,U,Millenial,M,539.99,539.99,1
2013-11-28,Th,Road,"Road-750 Black, 44",Black,U,Millenial,F,539.99,539.99,1
2013-11-28,Th,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
2013-11-28,Th,Road,"Road-750 Black, 52",Black,U,Boomers,M,539.99,539.99,1
2013-11-28,Th,Road,"Road-750 Black, 58",Black,U,Boomers,F,539.99,539.99,1
2013-04-06,Sa,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-06,Sa,Road,"Road-750 Black, 52",Black,U,Gen X,F,539.99,539.99,1
2013-04-06,Sa,Road,"Road-750 Black, 52",Black,U,Millenial,F,539.99,539.99,1
2013-04-11,Th,Road,"Road-750 Black, 48",Black,U,Gen X,M,539.99,539.99,1
2013-04-11,Th,Road,"Road-750 Black, 58",Black,U,Millenial,M,539.99,539.99,1
2013-04-10,We,Road,"Road-750 Black, 48",Black,U,Gen X,F,539.99,539.99,1
2013-04-10,We,Road,"Road-750 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-04-10,We,Road,"Road-750 Black, 58",Black,U,Millenial,F,539.99,539.99,1
2013-04-09,Tu,Mountain,"Mountain-500 Black, 52",Black,U,Gen X,M,539.99,539.99,1
2013-04-09,Tu,Road,"Road-750 Black, 44",Black,U,Boomers,F,539.99,539.99,1
2013-04-05,Fr,Road,"Road-750 Black, 44",Black,U,Gen X,M,539.99,539.99,1
2013-04-05,Fr,Road,"Road-750 Black, 44",Black,U,Millenial,M,539.99,539.99,1
