date,day,product,type,name,color,style,customer,birth,generation,gender,unit_price,items,sales
2013-11-21,Th,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00024468,1971,Gen X,F,1700.99,1,1700.99
2013-11-21,Th,BK-M18B-48,Mountain,"Mountain-500 Black, 48",Black,U,AW00016483,1961,Boomers,M,539.99,1,539.99
2013-11-21,Th,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00015789,1972,Gen X,F,2294.99,1,2294.99
2013-11-21,Th,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00013107,1968,Gen X,F,2294.99,1,2294.99
2013-11-21,Th,BK-T18Y-50,Touring,"Touring-3000 Yellow, 50",Yellow,U,AW00011090,1968,Gen X,M,742.35,1,742.35
2013-11-21,Th,BK-T18Y-54,Touring,"Touring-3000 Yellow, 54",Yellow,U,AW00011084,1963,Boomers,M,742.35,1,742.35
2013-11-21,Th,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00028038,1953,Boomers,M,2384.07,1,2384.07
2013-11-21,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00020091,1976,Gen X,F,539.99,1,539.99
2013-11-21,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00020076,1958,Boomers,F,539.99,1,539.99
2013-11-21,Th,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00020078,1964,Boomers,M,539.99,1,539.99
2013-11-21,Th,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00021746,1973,Gen X,M,1120.49,1,1120.49
2013-11-21,Th,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00021660,1969,Gen X,F,1120.49,1,1120.49
2013-11-21,Th,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00021596,1977,Gen X,M,1120.49,1,1120.49
2013-11-21,Th,BK-T79Y-50,Touring,"Touring-1000 Yellow, 50",Yellow,U,AW00013139,1967,Gen X,F,2384.07,1,2384.07
2013-11-21,Th,BK-T44U-54,Touring,"Touring-2000 Blue, 54",Blue,U,AW00013110,1972,Gen X,M,1214.85,1,1214.85
2013-11-21,Th,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00019174,1979,Gen X,F,1700.99,1,1700.99
2013-11-21,Th,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00025709,1984,Millenial,F,539.99,1,539.99
2013-11-22,Fr,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00021955,1975,Gen X,F,2443.35,1,2443.35
2013-11-22,Fr,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00021958,1975,Gen X,F,2443.35,1,2443.35
2013-11-22,Fr,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00021968,1974,Gen X,M,2443.35,1,2443.35
2013-11-22,Fr,BK-M18B-52,Mountain,"Mountain-500 Black, 52",Black,U,AW00016267,1972,Gen X,M,539.99,1,539.99
2013-11-22,Fr,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00016540,1966,Gen X,M,2443.35,1,2443.35
2013-11-22,Fr,BK-M18S-40,Mountain,"Mountain-500 Silver, 40",Silver,U,AW00015664,1970,Gen X,F,564.99,1,564.99
2013-11-22,Fr,BK-M18S-52,Mountain,"Mountain-500 Silver, 52",Silver,U,AW00019992,1976,Gen X,F,564.99,1,564.99
2013-11-22,Fr,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00016783,1952,Boomers,F,2443.35,1,2443.35
2013-11-22,Fr,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00020034,1974,Gen X,M,2294.99,1,2294.99
2013-11-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017553,1953,Boomers,F,2319.99,1,2319.99
2013-11-22,Fr,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00017508,1979,Gen X,F,2294.99,1,2294.99
2013-11-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017420,1980,Gen X,M,2319.99,1,2319.99
2013-11-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017421,1968,Gen X,F,2319.99,1,2319.99
2013-11-22,Fr,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00017006,1968,Gen X,M,2294.99,1,2294.99
2013-11-22,Fr,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00013246,1957,Boomers,F,2319.99,1,2319.99
2013-11-22,Fr,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00018126,1964,Boomers,M,2384.07,1,2384.07
2013-11-22,Fr,BK-T79Y-60,Touring,"Touring-1000 Yellow, 60",Yellow,U,AW00017207,1958,Boomers,M,2384.07,1,2384.07
2013-11-22,Fr,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00017218,1955,Boomers,M,2384.07,1,2384.07
2013-11-22,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00018332,1945,Boomers,M,1120.49,1,1120.49
2013-11-22,Fr,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00017926,1983,Millenial,F,1120.49,1,1120.49
2013-11-22,Fr,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00015724,1979,Gen X,M,2294.99,1,2294.99
2013-11-22,Fr,BK-T44U-60,Touring,"Touring-2000 Blue, 60",Blue,U,AW00026121,1957,Boomers,F,1214.85,1,1214.85
2013-11-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00023840,1981,Millenial,M,539.99,1,539.99
2013-11-22,Fr,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00023841,1981,Millenial,F,539.99,1,539.99
2013-11-22,Fr,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00023493,1967,Gen X,M,539.99,1,539.99
2013-11-22,Fr,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00021723,1977,Gen X,F,1120.49,1,1120.49
2013-11-22,Fr,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00021428,1962,Boomers,F,1120.49,1,1120.49
2013-11-22,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00021785,1953,Boomers,F,1120.49,1,1120.49
2013-11-22,Fr,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00021644,1969,Gen X,F,1120.49,1,1120.49
2013-11-22,Fr,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018638,1979,Gen X,F,1700.99,1,1700.99
2013-11-22,Fr,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00018565,1975,Gen X,M,1700.99,1,1700.99
2013-11-22,Fr,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00025511,1983,Millenial,F,1120.49,1,1120.49
2013-11-22,Fr,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00013769,1974,Gen X,M,539.99,1,539.99
2013-11-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00011425,1965,Boomers,F,539.99,1,539.99
2013-11-22,Fr,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00019283,1964,Boomers,M,1700.99,1,1700.99
2013-11-22,Fr,BK-T79U-50,Touring,"Touring-1000 Blue, 50",Blue,U,AW00011912,1971,Gen X,F,2384.07,1,2384.07
2013-11-22,Fr,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00025940,1957,Boomers,M,539.99,1,539.99
2013-11-22,Fr,BK-T79U-60,Touring,"Touring-1000 Blue, 60",Blue,U,AW00013619,1981,Millenial,M,2384.07,1,2384.07
2013-11-23,Sa,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00016461,1981,Millenial,F,769.49,1,769.49
2013-11-23,Sa,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00014822,1969,Gen X,F,769.49,1,769.49
2013-11-23,Sa,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00012804,1973,Gen X,F,2319.99,1,2319.99
2013-11-23,Sa,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00012813,1973,Gen X,M,2294.99,1,2294.99
2013-11-23,Sa,BK-M18S-52,Mountain,"Mountain-500 Silver, 52",Silver,U,AW00016121,1966,Gen X,F,564.99,1,564.99
2013-11-23,Sa,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00017592,1981,Millenial,M,2319.99,1,2319.99
2013-11-23,Sa,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00017475,1945,Boomers,M,2294.99,1,2294.99
2013-11-23,Sa,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00018351,1977,Gen X,M,2319.99,1,2319.99
2013-11-23,Sa,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017417,1969,Gen X,M,2319.99,1,2319.99
2013-11-23,Sa,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00016983,1974,Gen X,M,2319.99,1,2319.99
2013-11-23,Sa,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00013362,1962,Boomers,F,2294.99,1,2294.99
2013-11-23,Sa,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00013357,1951,Boomers,M,2319.99,1,2319.99
2013-11-23,Sa,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00011609,1981,Millenial,M,2384.07,1,2384.07
2013-11-23,Sa,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00022907,1973,Gen X,M,1700.99,1,1700.99
2013-11-23,Sa,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00015648,1984,Millenial,M,1700.99,1,1700.99
2013-11-23,Sa,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00013103,1969,Gen X,M,2384.07,1,2384.07
2013-11-23,Sa,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00013114,1971,Gen X,F,2384.07,1,2384.07
2013-11-23,Sa,BK-M18S-48,Mountain,"Mountain-500 Silver, 48",Silver,U,AW00012586,1984,Millenial,F,564.99,1,564.99
2013-11-23,Sa,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00015213,1967,Gen X,F,769.49,1,769.49
2013-11-23,Sa,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00017861,1971,Gen X,F,1700.99,1,1700.99
2013-11-23,Sa,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00025446,1974,Gen X,F,1120.49,1,1120.49
2013-11-23,Sa,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00028568,1975,Gen X,F,1120.49,1,1120.49
2013-11-23,Sa,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00013126,1969,Gen X,F,2384.07,1,2384.07
2013-11-23,Sa,BK-T79Y-50,Touring,"Touring-1000 Yellow, 50",Yellow,U,AW00013131,1965,Boomers,F,2384.07,1,2384.07
2013-11-23,Sa,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00029311,1967,Gen X,F,539.99,1,539.99
2013-11-24,Su,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00022611,1975,Gen X,M,1700.99,1,1700.99
2013-11-24,Su,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00026354,1973,Gen X,M,1700.99,1,1700.99
2013-11-24,Su,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00017766,1975,Gen X,M,2319.99,1,2319.99
2013-11-24,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00020553,1962,Boomers,M,2319.99,1,2319.99
2013-11-24,Su,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00017612,1970,Gen X,F,2294.99,1,2294.99
2013-11-24,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00017536,1976,Gen X,M,2319.99,1,2319.99
2013-11-24,Su,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00017427,1973,Gen X,M,2294.99,1,2294.99
2013-11-24,Su,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015337,1961,Boomers,F,769.49,1,769.49
2013-11-24,Su,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00017362,1977,Gen X,M,2294.99,1,2294.99
2013-11-24,Su,BK-T18Y-50,Touring,"Touring-3000 Yellow, 50",Yellow,U,AW00028726,1985,Millenial,F,742.35,1,742.35
2013-11-24,Su,BK-T18U-54,Touring,"Touring-3000 Blue, 54",Blue,U,AW00020930,1968,Gen X,M,742.35,1,742.35
2013-11-24,Su,BK-T79U-54,Touring,"Touring-1000 Blue, 54",Blue,U,AW00026822,1972,Gen X,F,2384.07,1,2384.07
2013-11-24,Su,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00026435,1984,Millenial,F,1120.49,1,1120.49
2013-11-24,Su,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00024378,1973,Gen X,F,1700.99,1,1700.99
2013-11-24,Su,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00027587,1973,Gen X,F,1120.49,1,1120.49
2013-11-24,Su,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00015729,1983,Millenial,F,2319.99,1,2319.99
2013-11-24,Su,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00015751,1966,Gen X,F,2319.99,1,2319.99
2013-11-24,Su,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00015752,1961,Boomers,M,2294.99,1,2294.99
2013-11-24,Su,BK-T44U-54,Touring,"Touring-2000 Blue, 54",Blue,U,AW00028665,1979,Gen X,F,1214.85,1,1214.85
2013-11-24,Su,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00027539,1974,Gen X,M,2384.07,1,2384.07
2013-11-24,Su,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00028066,1980,Gen X,M,2384.07,1,2384.07
2013-11-24,Su,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00023844,1974,Gen X,F,539.99,1,539.99
2013-11-24,Su,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00021919,1967,Gen X,F,1120.49,1,1120.49
2013-11-24,Su,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00021920,1966,Gen X,F,1120.49,1,1120.49
2013-11-24,Su,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00021749,1947,Boomers,F,1120.49,1,1120.49
2013-11-24,Su,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00018792,1985,Millenial,F,1700.99,1,1700.99
2013-11-24,Su,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00017655,1979,Gen X,F,1700.99,1,1700.99
2013-11-24,Su,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00020894,1972,Gen X,F,1120.49,1,1120.49
2013-11-24,Su,BK-T79U-54,Touring,"Touring-1000 Blue, 54",Blue,U,AW00013119,1971,Gen X,F,2384.07,1,2384.07
2013-11-24,Su,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00019254,1962,Boomers,M,1700.99,1,1700.99
2013-11-24,Su,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00027973,1984,Millenial,M,539.99,1,539.99
2013-11-25,Mo,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00021949,1980,Gen X,M,2443.35,1,2443.35
2013-11-25,Mo,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00011237,1964,Boomers,M,2443.35,1,2443.35
2013-11-25,Mo,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00025805,1954,Boomers,F,2443.35,1,2443.35
2013-11-25,Mo,BK-R89B-48,Road,"Road-250 Black, 48",Black,U,AW00024091,1971,Gen X,M,2443.35,1,2443.35
2013-11-25,Mo,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00020172,1970,Gen X,F,2443.35,1,2443.35
2013-11-25,Mo,BK-R89R-58,Road,"Road-250 Red, 58",Red,U,AW00016551,1976,Gen X,F,2443.35,1,2443.35
2013-11-25,Mo,BK-M38S-40,Mountain,"Mountain-400-W Silver, 40",Silver,W,AW00014796,1976,Gen X,M,769.49,1,769.49
2013-11-25,Mo,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00019930,1959,Boomers,M,2294.99,1,2294.99
2013-11-25,Mo,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00017651,1975,Gen X,M,2319.99,1,2319.99
2013-11-25,Mo,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00019912,1977,Gen X,F,2319.99,1,2319.99
2013-11-25,Mo,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00020584,1956,Boomers,F,2319.99,1,2319.99
2013-11-25,Mo,BK-M18S-42,Mountain,"Mountain-500 Silver, 42",Silver,U,AW00015651,1972,Gen X,F,564.99,1,564.99
2013-11-25,Mo,BK-M18S-44,Mountain,"Mountain-500 Silver, 44",Silver,U,AW00015663,1965,Boomers,F,564.99,1,564.99
2013-11-25,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00017453,1971,Gen X,F,2319.99,1,2319.99
2013-11-25,Mo,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015343,1957,Boomers,M,769.49,1,769.49
2013-11-25,Mo,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00013269,1937,Silent,F,2294.99,1,2294.99
2013-11-25,Mo,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00013226,1952,Boomers,F,2319.99,1,2319.99
2013-11-25,Mo,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00017103,1978,Gen X,M,2384.07,1,2384.07
2013-11-25,Mo,BK-R64Y-44,Road,"Road-550-W Yellow, 44",Yellow,W,AW00026445,1976,Gen X,M,1120.49,1,1120.49
2013-11-25,Mo,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00013104,1974,Gen X,M,2384.07,1,2384.07
2013-11-25,Mo,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00017320,1975,Gen X,M,769.49,1,769.49
2013-11-25,Mo,BK-T79Y-54,Touring,"Touring-1000 Yellow, 54",Yellow,U,AW00022976,1983,Millenial,M,2384.07,1,2384.07
2013-11-25,Mo,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00022889,1970,Gen X,F,2384.07,1,2384.07
2013-11-25,Mo,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00021643,1970,Gen X,M,1120.49,1,1120.49
2013-11-25,Mo,BK-R79Y-44,Road,"Road-350-W Yellow, 44",Yellow,W,AW00018563,1980,Gen X,M,1700.99,1,1700.99
2013-11-25,Mo,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00018608,1969,Gen X,M,1700.99,1,1700.99
2013-11-25,Mo,BK-R64Y-40,Road,"Road-550-W Yellow, 40",Yellow,W,AW00025572,1949,Boomers,M,1120.49,1,1120.49
2013-11-25,Mo,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00012133,1961,Boomers,F,539.99,1,539.99
2013-11-25,Mo,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025525,1981,Millenial,F,539.99,1,539.99
2013-11-25,Mo,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025309,1977,Gen X,F,539.99,1,539.99
2013-11-25,Mo,BK-T79Y-46,Touring,"Touring-1000 Yellow, 46",Yellow,U,AW00011918,1969,Gen X,F,2384.07,1,2384.07
2013-11-25,Mo,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00025941,1956,Boomers,F,539.99,1,539.99
2013-11-25,Mo,BK-T44U-54,Touring,"Touring-2000 Blue, 54",Blue,U,AW00028091,1949,Boomers,F,1214.85,1,1214.85
2013-11-25,Mo,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00027969,1982,Millenial,M,539.99,1,539.99
2013-11-26,Tu,BK-R89B-52,Road,"Road-250 Black, 52",Black,U,AW00021966,1972,Gen X,M,2443.35,1,2443.35
2013-11-26,Tu,BK-R89B-44,Road,"Road-250 Black, 44",Black,U,AW00021950,1974,Gen X,M,2443.35,1,2443.35
2013-11-26,Tu,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00022586,1972,Gen X,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00022566,1960,Boomers,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00020713,1983,Millenial,F,2443.35,1,2443.35
2013-11-26,Tu,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00019442,1985,Millenial,M,769.49,1,769.49
2013-11-26,Tu,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00017966,1975,Gen X,F,769.49,1,769.49
2013-11-26,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00014941,1972,Gen X,F,2319.99,1,2319.99
2013-11-26,Tu,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00012829,1970,Gen X,M,2294.99,1,2294.99
2013-11-26,Tu,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00014843,1981,Millenial,M,2319.99,1,2319.99
2013-11-26,Tu,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00016912,1945,Boomers,M,2294.99,1,2294.99
2013-11-26,Tu,BK-M68S-46,Mountain,"Mountain-200 Silver, 46",Silver,U,AW00016989,1976,Gen X,F,2319.99,1,2319.99
2013-11-26,Tu,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00018882,1947,Boomers,M,2319.99,1,2319.99
2013-11-26,Tu,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00017401,1967,Gen X,M,2294.99,1,2294.99
2013-11-26,Tu,BK-T44U-50,Touring,"Touring-2000 Blue, 50",Blue,U,AW00025649,1969,Gen X,F,1214.85,1,1214.85
2013-11-26,Tu,BK-R89B-58,Road,"Road-250 Black, 58",Black,U,AW00022194,1971,Gen X,M,2443.35,1,2443.35
2013-11-26,Tu,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00024364,1975,Gen X,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00024381,1976,Gen X,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R19B-58,Road,"Road-750 Black, 58",Black,U,AW00025715,1984,Millenial,F,539.99,1,539.99
2013-11-26,Tu,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025936,1960,Boomers,F,539.99,1,539.99
2013-11-26,Tu,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00025705,1984,Millenial,M,539.99,1,539.99
2013-11-26,Tu,BK-R19B-52,Road,"Road-750 Black, 52",Black,U,AW00025708,1984,Millenial,F,539.99,1,539.99
2013-11-26,Tu,BK-M68S-42,Mountain,"Mountain-200 Silver, 42",Silver,U,AW00015723,1985,Millenial,F,2319.99,1,2319.99
2013-11-26,Tu,BK-T79U-54,Touring,"Touring-1000 Blue, 54",Blue,U,AW00028068,1975,Gen X,F,2384.07,1,2384.07
2013-11-26,Tu,BK-T79U-46,Touring,"Touring-1000 Blue, 46",Blue,U,AW00027636,1968,Gen X,F,2384.07,1,2384.07
2013-11-26,Tu,BK-T79U-54,Touring,"Touring-1000 Blue, 54",Blue,U,AW00027918,1983,Millenial,F,2384.07,1,2384.07
2013-11-26,Tu,BK-R19B-48,Road,"Road-750 Black, 48",Black,U,AW00028160,1968,Gen X,F,539.99,1,539.99
2013-11-26,Tu,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00021727,1978,Gen X,F,539.99,1,539.99
2013-11-26,Tu,BK-R64Y-48,Road,"Road-550-W Yellow, 48",Yellow,W,AW00021788,1953,Boomers,M,1120.49,1,1120.49
2013-11-26,Tu,BK-R64Y-42,Road,"Road-550-W Yellow, 42",Yellow,W,AW00021793,1955,Boomers,F,1120.49,1,1120.49
2013-11-26,Tu,BK-R64Y-38,Road,"Road-550-W Yellow, 38",Yellow,W,AW00021685,1980,Gen X,F,1120.49,1,1120.49
2013-11-26,Tu,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018802,1982,Millenial,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R79Y-48,Road,"Road-350-W Yellow, 48",Yellow,W,AW00018616,1968,Gen X,M,1700.99,1,1700.99
2013-11-26,Tu,BK-R79Y-42,Road,"Road-350-W Yellow, 42",Yellow,W,AW00018639,1980,Gen X,F,1700.99,1,1700.99
2013-11-26,Tu,BK-R79Y-40,Road,"Road-350-W Yellow, 40",Yellow,W,AW00018607,1969,Gen X,F,1700.99,1,1700.99
2013-11-26,Tu,BK-R19B-44,Road,"Road-750 Black, 44",Black,U,AW00025451,1973,Gen X,M,539.99,1,539.99
2013-11-26,Tu,BK-T79U-60,Touring,"Touring-1000 Blue, 60",Blue,U,AW00012128,1967,Gen X,F,2384.07,1,2384.07
2013-11-27,We,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00014823,1969,Gen X,M,769.49,1,769.49
2013-11-27,We,BK-M68B-42,Mountain,"Mountain-200 Black, 42",Black,U,AW00018019,1969,Gen X,F,2294.99,1,2294.99
2013-11-27,We,BK-M68B-38,Mountain,"Mountain-200 Black, 38",Black,U,AW00019073,1955,Boomers,M,2294.99,1,2294.99
2013-11-27,We,BK-M18B-40,Mountain,"Mountain-500 Black, 40",Black,U,AW00022684,1968,Gen X,F,539.99,1,539.99
2013-11-27,We,BK-M18B-42,Mountain,"Mountain-500 Black, 42",Black,U,AW00024873,1955,Boomers,F,539.99,1,539.99
2013-11-27,We,BK-M18B-44,Mountain,"Mountain-500 Black, 44",Black,U,AW00019290,1974,Gen X,M,539.99,1,539.99
2013-11-27,We,BK-M18S-44,Mountain,"Mountain-500 Silver, 44",Silver,U,AW00016136,1972,Gen X,M,564.99,1,564.99
2013-11-27,We,BK-M68B-46,Mountain,"Mountain-200 Black, 46",Black,U,AW00017591,1975,Gen X,M,2294.99,1,2294.99
2013-11-27,We,BK-M68S-38,Mountain,"Mountain-200 Silver, 38",Silver,U,AW00017594,1976,Gen X,F,2319.99,1,2319.99
2013-11-27,We,BK-M38S-38,Mountain,"Mountain-400-W Silver, 38",Silver,W,AW00015341,1957,Boomers,F,769.49,1,769.49
2013-11-27,We,BK-M38S-42,Mountain,"Mountain-400-W Silver, 42",Silver,W,AW00015410,1957,Boomers,F,769.49,1,769.49
2013-11-27,We,BK-M38S-46,Mountain,"Mountain-400-W Silver, 46",Silver,W,AW00015288,1978,Gen X,M,769.49,1,769.49
